R,G,B
127.33416712988698,121.90309431165463,120.73438947563461
127.24773022049287,121.81267370761535,120.54928664072634
127.10848619603483,121.65369649805447,120.32833055401149
126.99842505095424,121.51871410042617,120.15990365017602
127.01019084676672,121.45154715582731,120.03715026866777
127.1018158236057,121.50324254215305,120.08754863813229
127.10913470446545,121.4987956272003,120.12090050027793
127.13766907541226,121.52797850657772,120.19575690198258
127.21725032425421,121.63359273670558,120.35566055215861
127.48990179729479,121.93616824161572,120.75819899944413
127.73207337409671,122.25301093199926,121.18982768204557
127.82045580878265,122.47609783212896,121.58893829905503
128.1409116175653,122.91309987029831,122.22021493422271
128.59116175653142,123.44348712247545,122.95831017231795
128.8260144524736,123.84278302760794,123.59079118028535
129.04984250509543,124.2330924587734,124.22947934037428
129.4455252918288,124.74291272929405,124.9585881045025
129.72697795071335,125.14980544747081,125.56327589401519
129.92727441171021,125.47146562905317,126.044376505466
130.0214007782101,125.71623123957754,126.41550861589772
130.2112284602557,125.98777098387993,126.8272188252733
130.42597739484899,126.27024272744117,127.2212340188994
130.57300352047434,126.47943301834353,127.49490457661663
130.59255141745413,126.56216416527701,127.62562534741524
130.54947192884936,126.52862701500834,127.61626829720215
130.46553640911617,126.36946451732445,127.41161756531406
130.2395775430795,126.0567908097091,126.98564017046508
130.23225866221975,125.96229386696312,126.81647211413748
130.48202705206597,126.20094496942745,127.11219195849546
130.67778395404855,126.51334074485825,127.57226236798222
130.90374282008523,126.83481563831758,128.05225125069484
131.09838799332962,127.13961460070409,128.47155827311468
131.22966462849732,127.33277746896424,128.7608856772281
131.36844543264777,127.5295534556235,129.06290531776912
131.48675189920326,127.71530479896239,129.31851028349084
131.55716138595517,127.81925143598295,129.51621271076525
131.69223642764499,127.99045766166388,129.73994811932556
131.7958124884195,128.1308134148601,129.92949786918658
131.83676116360942,128.2171576801927,130.07504168982769
131.87863627941448,128.29794330183435,130.16110802297572
131.92681119140263,128.37530109319994,130.27506021864
131.9158791921438,128.40596627756162,130.30813414860108
132.05632758940152,128.54067074300536,130.4851769501575
132.10070409486752,128.61849175467853,130.57439318139708
132.0757828423198,128.6313692792292,130.60144524735964
132.14341300722623,128.72030757828423,130.69955530850473
132.23994811932556,128.81758384287568,130.83351862145636
132.19714656290532,128.83583472299426,130.84778580692978
132.25477116916807,128.87882156753753,130.90883824346858
132.25245506763017,128.86538817861776,130.91865851398924
132.14508060033353,128.74476561052435,130.8089679451547
132.1425792106726,128.71845469705391,130.7911802853437
132.14591439688715,128.6964054104132,130.77672781174726
132.13377802482862,128.6880674448768,130.75884750787475
132.16296090420605,128.70270520659625,130.77496757457848
132.18677042801556,128.7343894756346,130.7965536409116
132.16351676857514,128.72040022234575,130.77848804891607
132.2059477487493,128.75662405039836,130.8171206225681
132.20214934222716,128.7443950342783,130.81156197887717
132.15286270150082,128.70909764684083,130.77079859181026
132.20492866407264,128.72864554382065,130.80146377617194
132.23855845840282,128.7520844913841,130.82184546970538
132.17611636094125,128.72271632388365,130.79451547155827
132.21224754493238,128.75958866036686,130.80035204743376
132.22864554382065,128.78182323513062,130.8396331295164
132.24235686492497,128.78654808226793,130.8614971280341
132.27367055771725,128.8289790624421,130.89697980359458
132.21808412080784,128.79516397998887,130.85306651843618
