R,G,B
115.06130946185074,85.30519412928074,75.19746018528157
115.0246695118143,85.29665868637451,75.16727386280837
114.99063183095659,85.30821276152805,75.19225564692412
115.1645675028625,85.43541167898407,75.28114916206933
115.1784115748933,85.46715936296451,75.29676277714167
115.17331112730301,85.47621525970646,75.3091495784324
115.09014260435099,85.42999895909233,75.23607785989383
115.01717497657958,85.38419902154679,75.18340793171646
115.08379306755491,85.45289892786509,75.23066514000209
115.34953679608618,85.62412823982513,75.38388674924535
115.46133028000416,85.74216716977205,75.49297387321745
115.55917560112418,85.82793796190278,75.56739877172895
115.50265431456229,85.8156552513792,75.54470698449047
115.38794628916415,85.7803684813157,75.52388883106069
115.37555948787343,85.79660664099094,75.53003018632248
115.54824607057354,85.91183512022484,75.62412823982513
115.54418653065473,85.93119600291455,75.63287186426564
115.60320599562819,85.9840741126262,75.68314770479859
115.7206203809722,86.08660351826794,75.78359529509733
115.74237535130634,86.13531799729364,75.81534297907776
115.89497241594671,86.26168418861246,75.94014780888935
116.03185177474758,86.37035494951598,76.0295617778703
116.06599354637244,86.42854168835224,76.10565212865619
116.0793171645675,86.46414073071719,76.14291662329552
116.05756219423337,86.51171021130426,76.20995107733944
116.12418028520871,86.59248464661185,76.33048818569793
116.36952222337878,86.8062870823358,76.56781513479754
116.52721973560945,86.98490683876341,76.76204850629749
116.73186218382429,87.18111793483918,76.99292182783387
116.98438638492766,87.45258665556365,77.29572186947019
117.30186322473196,87.73831581138754,77.62183824294785
117.63141459352555,88.08056625377328,78.02716769022588
117.94691370875404,88.37524721557197,78.38159675236807
118.18153429790777,88.64765275320079,78.69053814926616
118.4320807744353,88.95399188092016,79.07827625689602
118.71343811803894,89.26647236390133,79.43874258353284
119.06901217861976,89.59977100031227,79.82991568647861
119.39252628291871,89.92099510773394,80.20224836057042
119.73363172686582,90.24388466743,80.57468512542937
119.96606640990944,90.5081711252212,80.88341834079317
120.17247840116582,90.74747579889664,81.16435932132819
120.4886020609972,91.04423857603831,81.51150202976996
120.67846362027689,91.25752055792651,81.76111168939315
120.82085978973664,91.44436348495888,82.00260226917872
120.99313000936817,91.63203913812845,82.20183199750183
121.18673883626522,91.80326845008848,82.44498802956178
121.28260643280942,91.94733007182263,82.61465598001458
121.51962110960758,92.17268658270011,82.86530654730926
121.65233683772249,92.32153637972311,83.04767357135422
121.82169251587385,92.49401478088893,83.2338919537837
122.02831268866451,92.6957426876236,83.44946393254918
122.0993025918601,92.78703029041324,83.57333194545643
122.20256063287187,92.91506193400646,83.71968356406786
122.40522535651088,93.09222441969398,83.91277193712918
122.49234932861455,93.21380243572395,84.06411991256375
122.58957010513167,93.3183095659415,84.17934839179765
122.79577391485375,93.49130842094306,84.35734360362235
122.87509107942125,93.59748100343499,84.50119704382222
122.9255751014885,93.66670136358906,84.58228375143125
123.0593317372749,93.77755803060269,84.69116269386906
123.06755490787967,93.79619027792235,84.70427813052981
123.08233579681482,93.81274070989903,84.74757988966378
123.04153221609243,93.80701571770584,84.74216716977205
122.94222962423233,93.74299989590924,84.6818986155928
122.98750910794213,93.76444259394192,84.71291766420319
123.01290725512646,93.75892578328302,84.70438222129697
122.94368689497242,93.73758717601748,84.6823149786614
122.97543457895284,93.74914125117103,84.67003226813782
123.0395544915166,93.79816800249817,84.72978036848131
122.97741230352868,93.76891849692932,84.71416675340897
123.00520453835745,93.78536483813886,84.72384719475383
123.0540231081503,93.80389299469137,84.74112626210055
122.94785052565837,93.75153533881544,84.68387634016862
122.98095138961175,93.7718330384095,84.68283543249714
122.99875091079421,93.78328302279587,84.69553450608932
122.92755282606433,93.72946809617987,84.65941500988862
122.93161236598314,93.74757988966378,84.63526595191007
123.00811907983761,93.8115957114604,84.72915582387843
123.03892994691371,93.84729884459249,84.77641303216404
123.09919850109296,93.87342562714687,84.78276256896014
123.05329447278027,93.85770792130738,84.7714166753409
122.99698136775268,93.84417612157802,84.78401165816592
123.06224627875507,93.87248881024253,84.82127615280524
123.09836577495577,93.88570833767045,84.83501613406891
123.06963672322264,93.84938065993546,84.80087436244405
123.07754762152597,93.87915061934007,84.83366295409597
123.04767357135422,93.86260018736338,84.81388570833766
123.04215676069532,93.86207973352764,84.81617570521495
123.0699489955241,93.88539606536901,84.82314978661393
123.06162173415218,93.8858124284376,84.8311647756844
122.98948683251795,93.84230248776933,84.76850213386072
123.03403768085771,93.86665972728218,84.78463620276881
122.98011866347456,93.83699385864473,84.77641303216404
123.00624544602894,93.86447382117206,84.81461434370772
123.00936816904341,93.86280836889767,84.80857707921308
122.94087644425939,93.84001249089206,84.77276985531384
122.93098782138024,93.83813885708338,84.77870302904132
123.00770271676902,93.8962215051525,84.84906838763402
122.90434058499011,93.83283022795878,84.7710003122723
122.90329967731863,93.8254397834912,84.77474757988966
122.82856250650568,93.78723847194753,84.73331945456438
122.80545435619861,93.74664307275944,84.73685854064745
122.78068075361715,93.73998126366192,84.7171853856563
122.81940251899657,93.7508067034454,84.74497762048506
122.75299260955553,93.7216612886437,84.70313313209118
122.81190798376184,93.78005620901426,84.73602581451026
122.84802747996252,93.79754345789529,84.76288123243468
122.95211824711149,93.85749973977308,84.83064432184865
122.97199958363693,93.86894972415946,84.8305402310815
122.86260018736338,93.81180389299469,84.77349849068388
122.88154470698449,93.80816071614449,84.77047985843656
123.01342770896221,93.89684604975538,84.856042469033
123.02904132403455,93.91464557093786,84.87144790257105
123.03091495784324,93.91193921099199,84.87269699177683
122.99031955865514,93.89715832205684,84.8411574893307
122.90246695118142,93.86103882585614,84.80045799937545
122.94202144269804,93.89528468824815,84.86759654418653
122.97428958051421,93.94805870719267,84.90309149578432
122.98126366191319,93.9400437181222,84.93140418444884
122.89237014676799,93.89507650671385,84.90444467575726
122.8513583845113,93.85864473821172,84.86894972415946
122.78703029041324,93.82419069428542,84.84105339856355
122.82377433121682,93.84823566149683,84.87165608410534
122.90767148953888,93.89112105756219,84.914749661705
122.90434058499011,93.90611012803164,84.94951597793276
122.91735193088373,93.9310919121474,84.99375455397106
122.97772457583012,93.99281773706672,85.04153221609243
122.9893827417508,94.02841677943167,85.08493806599354
