3256	106.000			
3257	106.000			
3258	98.000			
3259	98.000			
3260	88.000			
3261	78.000			
3262	78.000			
3263	67.000			
3264	67.000			
3265	56.000			
3266	47.000			
3267	47.000			
3268	38.000			
3269	38.000			
3270	32.000			
3271	32.000			
3272	26.000			
3273	22.000			
3274	22.000			
3275	19.000			
3276	19.000			
3277	17.000			
3278	16.000			
3279	16.000			
3280	16.000			
3281	16.000			
3282	17.000			
3283	17.000			
3284	17.000			
3285	19.000			
3286	19.000			
3287	20.000			
3288	20.000			
3289	22.000			
3290	23.000			
3291	23.000			
3292	25.000			
3293	25.000			
3294	28.000			
3295	31.000			
3296	31.000			
3297	37.000			
3298	37.000			
3299	49.000			
3300	49.000			
3301	69.000			
3302	96.000			
3303	96.000			
3304	130.000			
3305	130.000			
3306	166.000			
3307	199.000			
3308	199.000			
3309	225.000			
3310	225.000			
3311	242.000			
3312	250.000			
3313	250.000			
3314	249.000			
3315	249.000			
3316	242.000			
3317	242.000			
3318	231.000			
3319	216.000			
3320	216.000			
3321	200.000			
3322	200.000			
3323	183.000			
3324	167.000			
3325	167.000			
3326	152.000			
3327	152.000			
3328	139.000			
3329	139.000			
3330	126.000			
3331	115.000			
3332	115.000			
3333	106.000			
3334	106.000			
3335	99.000			
3336	95.000			
3337	95.000			
3338	94.000			
3339	94.000			
3340	97.000			
3341	102.000			
3342	102.000			
3343	107.000			
3344	107.000			
3345	111.000			
3346	111.000			
3347	114.000			
3348	115.000			
3349	115.000			
3350	113.000			
3351	113.000			
3352	108.000			
3353	102.000			
3354	102.000			
3355	94.000			
3356	94.000			
3357	85.000			
3358	85.000			
3359	75.000			
3360	65.000			
3361	65.000			
3362	56.000			
3363	56.000			
3364	47.000			
3365	39.000			
3366	39.000			
3367	32.000			
3368	32.000			
3369	27.000			
3370	27.000			
3371	23.000			
3372	21.000			
3373	21.000			
3374	20.000			
3375	20.000			
3376	19.000			
3377	20.000			
3378	20.000			
3379	21.000			
3380	21.000			
3381	22.000			
3382	24.000			
3383	24.000			
3384	25.000			
3385	25.000			
3386	27.000			
3387	27.000			
3388	28.000			
3389	29.000			
3390	29.000			
3391	30.000			
3392	30.000			
3393	32.000			
3394	35.000			
3395	35.000			
3396	41.000			
3397	41.000			
3398	53.000			
3399	53.000			
3400	74.000			
3401	102.000			
3402	102.000			
3403	135.000			
3404	135.000			
3405	169.000			
3406	200.000			
3407	200.000			
3408	223.000			
3409	223.000			
3410	237.000			
3411	242.000			
3412	242.000			
3413	241.000			
3414	241.000			
3415	233.000			
3416	233.000			
3417	221.000			
3418	207.000			
3419	207.000			
3420	192.000			
3421	192.000			
3422	177.000			
3423	162.000			
3424	162.000			
3425	150.000			
3426	150.000			
3427	138.000			
3428	138.000			
3429	127.000			
3430	118.000			
3431	118.000			
3432	109.000			
3433	109.000			
3434	103.000			
3435	99.000			
3436	99.000			
3437	98.000			
3438	98.000			
3439	99.000			
3440	102.000			
3441	102.000			
3442	106.000			
3443	106.000			
3444	109.000			
3445	109.000			
3446	111.000			
3447	111.000			
3448	111.000			
3449	109.000			
3450	109.000			
3451	105.000			
3452	99.000			
3453	99.000			
3454	91.000			
3455	91.000			
3456	83.000			
3457	83.000			
3458	74.000			
3459	65.000			
3460	65.000			
3461	56.000			
3462	56.000			
3463	48.000			
3464	41.000			
3465	41.000			
3466	35.000			
3467	35.000			
3468	30.000			
3469	26.000			
3470	26.000			
3471	24.000			
3472	24.000			
3473	22.000			
3474	22.000			
3475	22.000			
3476	22.000			
3477	22.000			
3478	23.000			
3479	23.000			
3480	25.000			
3481	26.000			
3482	26.000			
3483	27.000			
3484	27.000			
3485	29.000			
3486	29.000			
3487	30.000			
3488	31.000			
3489	31.000			
3490	32.000			
3491	32.000			
3492	32.000			
3493	34.000			
3494	34.000			
3495	37.000			
3496	37.000			
3497	43.000			
3498	56.000			
3499	56.000			
3500	78.000			
3501	78.000			
3502	106.000			
3503	106.000			
3504	140.000			
3505	173.000			
3506	173.000			
3507	201.000			
3508	201.000			
3509	222.000			
3510	234.000			
3511	234.000			
3512	238.000			
3513	238.000			
3514	235.000			
3515	235.000			
3516	227.000			
3517	215.000			
3518	215.000			
3519	201.000			
3520	201.000			
3521	185.000			
3522	170.000			
3523	170.000			
3524	156.000			
3525	156.000			
3526	143.000			
3527	143.000			
3528	131.000			
3529	120.000			
3530	120.000			
3531	111.000			
3532	111.000			
3533	103.000			
3534	98.000			
3535	98.000			
3536	95.000			
3537	95.000			
3538	96.000			
3539	99.000			
3540	99.000			
3541	104.000			
3542	104.000			
3543	109.000			
3544	109.000			
3545	113.000			
3546	115.000			
3547	115.000			
3548	114.000			
3549	114.000			
3550	112.000			
3551	107.000			
3552	107.000			
3553	101.000			
3554	101.000			
3555	93.000			
3556	93.000			
3557	85.000			
3558	76.000			
3559	76.000			
3560	67.000			
3561	67.000			
3562	58.000			
3563	50.000			
3564	50.000			
3565	43.000			
3566	43.000			
3567	37.000			
3568	33.000			
3569	33.000			
3570	29.000			
3571	29.000			
3572	27.000			
3573	27.000			
3574	26.000			
3575	26.000			
3576	26.000			
3577	26.000			
3578	26.000			
3579	28.000			
3580	30.000			
3581	30.000			
3582	32.000			
3583	32.000			
3584	34.000			
3585	34.000			
3586	36.000			
3587	38.000			
3588	38.000			
3589	39.000			
3590	39.000			
3591	40.000			
3592	41.000			
3593	41.000			
3594	41.000			
3595	41.000			
3596	41.000			
3597	41.000			
3598	41.000			
3599	42.000			
3600	42.000			
3601	46.000			
3602	46.000			
3603	56.000			
3604	75.000			
3605	75.000			
3606	102.000			
3607	102.000			
3608	134.000			
3609	168.000			
3610	168.000			
3611	197.000			
3612	197.000			
3613	219.000			
3614	219.000			
3615	232.000			
3616	236.000			
3617	236.000			
3618	232.000			
3619	232.000			
3620	224.000			
3621	211.000			
3622	211.000			
3623	195.000			
3624	195.000			
3625	179.000			
3626	162.000			
3627	162.000			
3628	147.000			
3629	147.000			
3630	133.000			
3631	133.000			
3632	120.000			
3633	108.000			
3634	108.000			
3635	99.000			
3636	99.000			
3637	92.000			
3638	88.000			
3639	88.000			
3640	88.000			
3641	88.000			
3642	92.000			
3643	92.000			
3644	98.000			
3645	105.000			
3646	105.000			
3647	111.000			
3648	111.000			
3649	115.000			
3650	117.000			
3651	117.000			
3652	117.000			
3653	117.000			
3654	114.000			
3655	114.000			
3656	109.000			
3657	103.000			
3658	103.000			
3659	95.000			
3660	95.000			
3661	86.000			
3662	77.000			
3663	77.000			
3664	68.000			
3665	68.000			
3666	60.000			
3667	52.000			
3668	52.000			
3669	45.000			
3670	45.000			
3671	40.000			
3672	40.000			
3673	35.000			
3674	32.000			
3675	32.000			
3676	30.000			
3677	30.000			
3678	29.000			
3679	29.000			
3680	29.000			
3681	29.000			
3682	29.000			
3683	31.000			
3684	31.000			
3685	33.000			
3686	34.000			
3687	34.000			
3688	36.000			
3689	36.000			
3690	38.000			
3691	40.000			
3692	40.000			
3693	41.000			
3694	41.000			
3695	42.000			
3696	42.000			
3697	42.000			
3698	43.000			
3699	43.000			
3700	44.000			
3701	44.000			
3702	47.000			
3703	53.000			
3704	53.000			
3705	67.000			
3706	67.000			
3707	88.000			
3708	115.000			
3709	115.000			
3710	146.000			
3711	146.000			
3712	176.000			
3713	176.000			
3714	201.000			
3715	217.000			
3716	217.000			
3717	225.000			
3718	225.000			
3719	226.000			
3720	221.000			
3721	221.000			
3722	212.000			
3723	212.000			
3724	199.000			
3725	185.000			
3726	185.000			
3727	170.000			
3728	170.000			
3729	155.000			
3730	155.000			
3731	142.000			
3732	130.000			
3733	130.000			
3734	120.000			
3735	120.000			
3736	110.000			
3737	102.000			
3738	102.000			
3739	97.000			
3740	97.000			
3741	94.000			
3742	94.000			
3743	93.000			
3744	96.000			
3745	96.000			
3746	101.000			
3747	101.000			
3748	106.000			
3749	111.000			
3750	111.000			
3751	115.000			
3752	115.000			
3753	117.000			
3754	117.000			
3755	117.000			
3756	114.000			
3757	114.000			
3758	110.000			
3759	110.000			
3760	104.000			
3761	96.000			
3762	96.000			
3763	88.000			
3764	88.000			
3765	80.000			
3766	72.000			
3767	72.000			
3768	64.000			
3769	64.000			
3770	57.000			
3771	57.000			
3772	51.000			
3773	46.000			
3774	46.000			
3775	42.000			
3776	42.000			
3777	39.000			
3778	37.000			
3779	37.000			
3780	36.000			
3781	36.000			
3782	36.000			
3783	37.000			
3784	37.000			
3785	38.000			
3786	38.000			
3787	40.000			
3788	40.000			
3789	42.000			
3790	45.000			
3791	45.000			
3792	47.000			
3793	47.000			
3794	49.000			
3795	50.000			
3796	50.000			
3797	51.000			
3798	51.000			
3799	52.000			
3800	52.000			
3801	51.000			
3802	51.000			
3803	51.000			
3804	50.000			
3805	50.000			
3806	50.000			
3807	51.000			
3808	51.000			
3809	56.000			
3810	56.000			
3811	68.000			
3812	68.000			
3813	88.000			
3814	115.000			
3815	115.000			
3816	147.000			
3817	147.000			
3818	178.000			
3819	205.000			
3820	205.000			
3821	223.000			
3822	223.000			
3823	233.000			
3824	234.000			
3825	234.000			
3826	230.000			
3827	230.000			
3828	221.000			
3829	221.000			
3830	209.000			
3831	195.000			
3832	195.000			
3833	181.000			
3834	181.000			
3835	166.000			
3836	153.000			
3837	153.000			
3838	141.000			
3839	141.000			
3840	131.000			
3841	131.000			
3842	122.000			
3843	114.000			
3844	114.000			
3845	108.000			
3846	108.000			
3847	104.000			
3848	103.000			
3849	103.000			
3850	104.000			
3851	104.000			
3852	107.000			
3853	112.000			
3854	112.000			
3855	116.000			
3856	116.000			
3857	119.000			
3858	119.000			
3859	121.000			
3860	121.000			
3861	121.000			
3862	119.000			
3863	119.000			
3864	115.000			
3865	109.000			
3866	109.000			
3867	103.000			
3868	103.000			
3869	95.000			
3870	95.000			
3871	87.000			
3872	78.000			
3873	78.000			
3874	71.000			
3875	71.000			
3876	63.000			
3877	56.000			
3878	56.000			
3879	51.000			
3880	51.000			
3881	46.000			
3882	42.000			
3883	42.000			
3884	40.000			
3885	40.000			
3886	38.000			
3887	38.000			
3888	37.000			
3889	38.000			
3890	38.000			
3891	39.000			
3892	39.000			
3893	41.000			
3894	43.000			
3895	43.000			
3896	45.000			
3897	45.000			
3898	47.000			
3899	47.000			
3900	49.000			
3901	50.000			
3902	50.000			
3903	51.000			
3904	51.000			
3905	52.000			
3906	52.000			
3907	52.000			
3908	52.000			
3909	52.000			
3910	52.000			
3911	52.000			
3912	52.000			
3913	53.000			
3914	53.000			
3915	58.000			
3916	58.000			
3917	70.000			
3918	89.000			
3919	89.000			
3920	115.000			
3921	115.000			
3922	145.000			
3923	175.000			
3924	175.000			
3925	199.000			
3926	199.000			
3927	215.000			
3928	215.000			
3929	223.000			
3930	224.000			
3931	224.000			
3932	219.000			
3933	219.000			
3934	209.000			
3935	197.000			
3936	197.000			
3937	183.000			
3938	183.000			
3939	168.000			
3940	168.000			
3941	154.000			
3942	141.000			
3943	141.000			
3944	129.000			
3945	129.000			
3946	119.000			
3947	110.000			
3948	110.000			
3949	102.000			
3950	102.000			
3951	97.000			
3952	94.000			
3953	94.000			
3954	95.000			
3955	95.000			
3956	98.000			
3957	98.000			
3958	103.000			
3959	109.000			
3960	109.000			
3961	115.000			
3962	115.000			
3963	119.000			
