R,G,B
148.54828630941108,122.80467714448021,143.63813671653097
148.60765006627534,122.81480780155273,143.53143344063625
148.55283090323803,122.83506911569778,143.658398030676
148.54677144480212,122.76330240484756,143.48002272296912
148.3663131982579,122.704980117402,143.45616360537778
148.562109448968,122.81177807233479,143.53190683582656
148.56741147509942,122.88146184434765,143.72864987691725
148.62137852679416,122.87284605188411,143.62109448968
148.57309221738308,122.90266994887332,143.75847377390645
148.7071577352774,122.97169096761976,143.73660291611438
148.55936375686423,122.89755728081802,143.73811778072334
148.62090513160388,122.88875213027836,143.63311872751373
148.670800984662,123.00852111342549,143.87379284226472
148.7914220791517,123.06097330051126,143.85996970270782
148.7734330619201,123.12346146563151,144.0099412989964
148.7928422647226,123.09032380231017,143.9211323612952
148.59685665593636,122.98920658966105,143.8864798333649
148.52793031622798,122.87028971785647,143.67165309600455
148.40579435712934,122.79416777125545,143.66947547812913
148.5958151865177,122.90721454270025,143.70810452565803
148.56447642491952,122.9577731490248,143.85097519409203
148.64571103957584,122.97879189547434,143.78820299185762
148.675440257527,123.0642870668434,143.97633024048477
148.67553493656504,122.99252035599318,143.80003787161522
148.50274569210376,122.93145237644386,143.81064192387805
148.48750236697595,122.85353152811967,143.6302783563719
148.58644196174967,123.01997727703086,143.9481158871426
148.67780723347852,123.03512592312062,143.8689642113236
148.72126491194848,123.12582844158304,144.0732815754592
148.89055103200153,123.19996212838477,144.05548191630373
148.60007574323046,123.05879568263586,143.96960802878243
148.64220791516757,123.03730354099602,143.8490816133308
148.58256012118918,123.05349365650444,143.94480212081046
148.77400113614846,123.15640977087673,144.0004733951903
148.70933535315282,123.19200908918765,144.1181594395001
148.85779208483243,123.25506532853626,144.1281007384965
148.81480780155275,123.28877106608597,144.2330997917061
148.76898314713122,123.17449346714638,144.0167581897368
148.5804771823518,123.11976898314713,144.01903048665025
148.71993940541563,123.16313198257906,143.9839992425677
148.6984472637758,123.24682825222496,144.17269456542323
148.76888846809317,123.25904184813483,144.10405226282901
