R,G,B
138.4209133024487,124.5004136333554,128.36499007279946
138.42744870946393,124.47658835208472,128.25496360026472
138.41528788881536,124.5260589013898,128.39262078093978
138.38285903375248,124.42347782925215,128.21053937789543
138.1841495698213,124.28069159497022,128.13765718067506
138.3843481138319,124.36854731965586,128.17670416942423
138.3629219060225,124.39907346128392,128.28201522170747
138.46169755129054,124.40726340172071,128.2317174056916
138.33479483785572,124.36714096624752,128.25802448709464
138.29880873593646,124.27225347452018,128.07536399735275
138.14518530774322,124.20905029781602,128.07850761085373
138.29492058239578,124.29607875579087,128.10961283917936
138.3154367968233,124.39940436796823,128.30286234281934
138.45805757776307,124.43663136995367,128.26108537392454
138.35258107213767,124.40081072137657,128.29037061548644
138.3610191925877,124.34430840502978,128.15767703507612
138.2617471872932,124.34058570483124,128.24048643282595
138.45962938451356,124.46161482461946,128.28863335539378
138.4225678358703,124.49090006618134,128.40138980807413
138.5253143613501,124.52390800794176,128.34331568497683
138.3511747187293,124.45276307081403,128.3509265387161
138.43274321641297,124.44821310390469,128.27217074784912
138.41090337524818,124.50438451356717,128.3937789543349
138.61060555923228,124.61457643944408,128.43621773659828
138.4917273328921,124.61010919920582,128.5217571144937
138.60531105228327,124.60655195234943,128.4444076770351
138.46368299139644,124.50992720052945,128.43166776968894
138.5109199205824,124.44076770350762,128.29119788219722
138.45681667769688,124.4587193911317,128.36499007279946
138.5731303772336,124.48229649238915,128.3395929847783
138.58545665122435,124.56518861681006,128.4937954996691
138.68696227663798,124.59389477167439,128.4508603573792
138.50678358702845,124.52705162144275,128.44341495698214
138.5506287227002,124.48047650562542,128.32197220383853
138.62433818663138,124.62491727332892,128.55890138980809
138.70607213765717,124.63285903375248,128.49983454665784
138.66189609530113,124.6705823957644,128.6195400397088
138.74238914626076,124.6795168762409,128.5412806088683
138.58678027796162,124.62375909993382,128.56055592322966
138.61317008603575,124.57577763070815,128.4435804103243
138.67629053606882,124.7141793514229,128.6685969556585
138.75008272667108,124.72319655857048,128.5957974851092
138.7141793514229,124.76373262739908,128.72981469225678
138.72882197220383,124.72766379880873,128.58347121111848
138.59157842488418,124.68009596293845,128.62003639973528
138.7266710787558,124.73180013236268,128.5933984116479
138.78606882859034,124.87863997352747,128.83223031105229
138.83132031767042,124.84877564526803,128.73031105228327
138.6931667769689,124.77018530774322,128.73833553937789
138.65635340833884,124.6464262078094,128.53830244870946
138.54574784910656,124.58636664460622,128.53615155526143
138.64783256121774,124.61399735274652,128.4906518861681
138.59000661813369,124.64675711449371,128.59604566512243
138.71815023163467,124.68704500330907,128.56568497683654
138.71550297816015,124.7663798808736,128.72865651886167
138.71111846459297,124.7025148908008,128.5814030443415
138.57387491727332,124.65287888815354,128.60067835870285
138.75752812706816,124.7465254798147,128.62491727332892
138.70102581072138,124.79525148908007,128.75885175380543
138.8387657180675,124.82536399735275,128.70474851091993
138.75909993381867,124.84133024487095,128.80004963600265
138.70706485771012,124.74147915287888,128.62119457313037
138.59827928524157,124.71194573130377,128.66379880873595
138.79351422898742,124.83082395764394,128.71906022501653
138.72725016545334,124.8504301786896,128.81014228987425
138.80443414956983,124.86614824619457,128.75057908669754
138.7554599602912,124.91255790866975,128.8758272667108
138.80443414956983,124.89791528788882,128.7697716743878
138.72162475181997,124.87557908669756,128.83860026472536
138.86184645929848,124.94606221045665,128.84753474520184
138.74867637326275,124.89543348775645,128.87640635340833
138.85721376571806,124.88054268696227,128.79037061548644
138.69374586366644,124.78044341495698,128.76042356055592
138.68563864990074,124.71451025810721,128.60531105228327
