R,G,B
110.74019004047159,106.0614112264649,104.37304240717931
110.62783740981875,105.91069857469647,104.10821749076192
110.45178602850608,105.80274502903396,104.09642794298786
110.50290339609361,105.73103994369171,103.96867851486891
110.43339785324652,105.71291571353159,104.04962167869083
110.49947210980116,105.6734999120183,103.91272215379202
110.40181242301601,105.63689952489882,103.96964631356678
110.34453633644202,105.50387119479149,103.74608481435861
110.28761217666725,105.48970614112265,103.81207108921345
110.50589477388704,105.63302833010734,103.87673763857117
110.43410170684497,105.62238254443076,103.98002815414394
110.48152384304065,105.58446243181419,103.85412634172093
110.33802569065634,105.51856413865916,103.8579975365124
110.34277670244589,105.44193207812775,103.69602322716875
110.29456273095197,105.46287172268168,103.81163118071441
110.4056836178075,105.50017596339961,103.7855006158719
110.37946507126517,105.53598451522083,103.89952489882104
110.519092028858,105.58727784620798,103.86829139538976
110.34092908674995,105.48909026922401,103.8565898293155
110.40146049621679,105.46463135667781,103.75646665493578
110.37955305296498,105.54126341720922,103.91773711068097
110.41377793418968,105.50615871898646,103.78629245117016
110.35632588421608,105.51953193735703,103.88368819285589
110.37946507126517,105.45292979060355,103.7335914129861
110.25866619743094,105.42178426887207,103.786820341369
110.35553404891783,105.45284180890374,103.74564490585958
110.33556220306177,105.50791835298259,103.88140066866092
110.42961464015485,105.52833010733768,103.83494633116312
110.34919936653176,105.52208340665142,103.90058067921872
110.33723385535808,105.39556572232975,103.7103642442372
110.1694527538272,105.27696639099068,103.67807496040824
110.28523667077248,105.28594052437093,103.6228224529298
110.22083406651417,105.26992785500616,103.69294386767552
110.29465071265177,105.25444307584023,103.6066338201654
110.14226640858702,105.15185641386591,103.5765440788316
110.16197430934366,105.09308463839521,103.42970262185466
110.16848495512933,105.17050853422488,103.58129509062115
110.26033784972725,105.17869083230688,103.53079359493225
110.20658103114552,105.1993665317614,103.62669364772127
110.26429702621854,105.16294210804153,103.51337321837057
110.0875417913074,105.05586837937709,103.48565898293155
110.18432166109449,105.06748196375153,103.42020059827556
110.15766320605314,105.12722153792011,103.55710012317438
110.26130564842512,105.13549181770192,103.497272567306
110.18511349639274,105.13214851310927,103.5791835298258
110.11261657575224,104.99718458560619,103.3401372514517
110.01117367587541,104.96137603378497,103.39794122822452
110.17473165581559,105.05613232447651,103.40621150800634
110.11217666725321,105.07064930494457,103.51178954777406
110.18282597219778,105.06088333626606,103.42389582966743
110.04443075840226,105.019092028858,103.4440436389231
110.06888967094844,104.97096603906388,103.33433045926448
110.00659862748549,104.9685905331691,103.41122646489531
110.06158718986451,104.94571529121943,103.32755586837938
109.96199190568362,104.90014077071969,103.36925919408763
109.97369347175787,104.8237726552877,103.22391342600739
109.77872602498681,104.68933661798346,103.1489530177723
109.80186521203589,104.61930318493754,103.00923807847968
109.8154143938061,104.6993665317614,103.18036248460321
109.87638571177195,104.68511349639274,103.06924159774766
109.82869963047686,104.7144114024283,103.17930670420553
109.84471229984163,104.64516980468062,103.03668836881928
109.71599507302481,104.6023227168749,103.07856765792715
109.83670596515924,104.62994897061411,103.04434277670245
109.78514868907267,104.65106457856766,103.14552173147985
109.86134084110505,104.64455393278197,103.06299489706142
109.76315326412106,104.63417209220482,103.13267640330811
109.76755234911138,104.5476860812951,102.96023227168749
109.60654583846559,104.47879641034665,102.95433749780045
109.75329931374274,104.55912370226993,102.96815062467007
109.68502551469294,104.57232095724089,103.05674819637515
109.8155023755059,104.62554988562378,103.02929790603554
109.63170860461024,104.51442899876825,102.98856237902517
109.62748548301953,104.42574344536337,102.82834770367764
109.61798345944044,104.52401900404716,102.99287348231567
109.7116839697343,104.55410874538096,102.95240190040471
109.62915713531585,104.54610241069858,103.04082350871019
109.75514692943868,104.58613408411051,102.9946331163118
109.58648601090974,104.49876825620271,102.98301953193736
109.56449058595813,104.38324828435685,102.80239310223473
109.52991377793418,104.41879289107865,102.92187225057188
109.55525250747844,104.3388175259546,102.767728312511
109.50228752419497,104.3416329403484,102.87313038887912
109.47096603906388,104.21106809783565,102.6462255850783
109.36494809079711,104.16654935773359,102.68537744149216
109.48812247052614,104.2199542495161,102.65124054196727
109.43621326764033,104.24907619215203,102.76288931902164
109.5110856941756,104.24942811895126,102.68704909378849
109.40735527010382,104.20244589125461,102.72998416329403
109.42820693295795,104.1366355797994,102.58710188280837
109.32122118599331,104.12774942811895,102.65467182825972
109.44202005982756,104.15053668836882,102.61147281365476
109.38500791835298,104.17525954601443,102.713179658631
109.46322364948091,104.17939468590534,102.6311807144114
109.26007390462783,104.0547246172796,102.57496040823509
109.29421080415274,104.02560267464368,102.46128805208517
109.31664613760339,104.1174555692416,102.64728136547598
109.42160830547246,104.14217842688721,102.58921344360373
109.34145697694879,104.15088861516804,102.68405771599507
109.37357029737815,104.10628189336617,102.55138131268696
109.25866619743094,104.05982755586838,102.59440436389231
109.38404011965511,104.11059299665669,102.57328875593876
109.33494633116312,104.14675347527714,102.67446771071617
109.40137251451698,104.1530881576632,102.6038184057716
109.35201478092557,104.18352982579623,102.72188984691184
109.34532817174028,104.10654583846559,102.56053140946683
109.23007214499384,104.06387471405948,102.59677986978708
109.42583142706317,104.16954073552701,102.65247228576456
109.3428646841457,104.15273623086398,102.73447122998417
109.38157663206053,104.08560619391167,102.57847967622735
109.20394158015132,103.97474925215555,102.54020763681154
109.24969206405068,103.915449586486,102.41509765968678
109.20191800105579,103.93638923103994,102.50343128629245
109.34312862924511,103.99516100651064,102.49436917121238
109.29896181594228,104.00827027978181,102.59537216259018
109.34990322013022,104.00167165229632,102.50052789019884
109.20015836705966,103.9084110505015,102.48337145873658
109.25901812423017,103.87198662678163,102.37198662678163
109.22444131620622,103.92442371986627,102.50043990849903
109.3265880696815,103.92046454337498,102.44237198662678
109.23737462607778,103.93515748724265,102.51302129157135
109.23693471757875,103.86142882280485,102.34779165933486
109.16610944923455,103.85834946331163,102.43612528594052
109.34145697694879,103.9480028154144,102.45275382720394
109.27344712299842,103.96058419848671,102.54786204469471
109.32799577687841,103.95759282069329,102.46559915537568
109.26746436741158,103.98662678162943,102.56897765264824
109.29289107865564,103.9111384831955,102.41888087277846
109.16716522963223,103.88069681506246,102.46630300897414
109.32421256378673,103.9537216259018,102.45794474749252
109.2282245292979,103.95328171740277,102.55234911138483
109.3279077951786,103.99700862220658,102.49199366531761
109.16434981523842,103.90550765440788,102.48733063522788
109.17288404011965,103.83925743445363,102.33441844096428
109.18696111208868,103.9412282245293,102.53308111912722
109.22048213971495,103.87251451698047,102.40075664261833
109.12669364772127,103.82949146577512,102.45240190040471
109.1270455745205,103.74670068625726,102.26860812950906
108.97272567306,103.65854302305121,102.2527714235439
109.0328171740278,103.62475805032554,102.14050677459089
109.02489882104523,103.69461551997185,102.30256906563434
109.14613760337849,103.72065810311456,102.24766848495513
109.0859581207109,103.74098187576983,102.35051909202886
109.05278901988386,103.63557979940173,102.14965687137075
108.9316382192504,103.59378849199366,102.20147809255675
109.05155727608657,103.64640154847791,102.18221010029914
109.00835826148162,103.68115431990147,102.29860988914305
109.09035720570121,103.68828083758578,102.22910434629597
108.96216786908323,103.63540383600211,102.24423719866267
108.97017420376562,103.56897765264824,102.09449234559212
108.91500967798697,103.58762977300721,102.19655111736759
109.0285940524371,103.64367411578392,102.17068449762449
108.95996832658807,103.65819109625198,102.27652648249165
109.0491817701918,103.67332394861869,102.18634524019004
108.89292627133557,103.58384655991554,102.18652120358965
108.91703325708252,103.54671828259723,102.07267288404012
108.94580327291924,103.66329403484076,102.26869611120887
108.98433925743446,103.62669364772127,102.16259018124231
108.92169628717227,103.6653176139363,102.267728312511
108.9289987682562,103.59528418089037,102.11859933133908
108.82579623438325,103.57003343304592,102.16866091852894
108.93788491993665,103.61041703325708,102.14173851838818
108.89257434453634,103.64385007918354,102.24907619215203
108.94888263241246,103.62123878233328,102.15291219426359
108.85025514692944,103.58569417561148,102.21458736582791
108.78206932957944,103.41351398909026,101.96410346647897
108.63461200070385,103.32861164877706,101.95750483899349
108.81207108921345,103.42301601266936,101.98345944043639
108.7610417033257,103.43603730424071,102.08411050501496
108.82095724089389,103.4207284884744,101.97193383776174
108.69109625197959,103.3661798345944,101.99560091500967
108.71661094492346,103.33538623966216,101.87629773007214
108.73016012669365,103.41096251979589,102.05120534928734
108.83037128277319,103.44166813302833,102.00043990849903
108.76755234911138,103.4426359317262,102.09361252859405
108.85527010381841,103.44756290691537,102.00475101178955
108.6653176139363,103.36028506070737,101.98882632412459
108.72118599331338,103.32130916769312,101.87163469998241
108.69417561147282,103.38615168045047,102.0244589125462
108.7883160302657,103.40216434981524,101.94518740102059
108.75840225233152,103.4590005278902,102.08674995600914
108.74124582086925,103.36556396269576,101.91237022699279
108.64253035368644,103.35421432342073,101.96964631356678
108.81717402780222,103.45706493049445,102.01416505366883
108.76605666021467,103.48697870842865,102.1080415273623
108.89389407003344,103.53862396621503,102.1051381312687
108.79887383424247,103.53096955833186,102.1681330283301
108.77784620798874,103.43014253035369,101.97774062994897
108.73306352278726,103.46691888087278,102.08727784620798
108.90629948970614,103.56572232975542,102.12537392222417
108.83213091676932,103.57610417033257,102.21467534752772
108.88544782685202,103.53677635051909,102.09845152208341
108.63338025690656,103.34726376913602,101.97756466654936
108.61015308815766,103.20974837233855,101.77335914129861
108.5506774590885,103.21229984163294,101.85271863452402
108.63566778110153,103.19769487946508,101.76200950202357
108.60592996656695,103.23016012669365,101.8812247052613
108.688632764385,103.234999120183,101.81066338201654
108.54698222769665,103.16514165053668,101.80380080943164
108.63461200070385,103.18177019180011,101.74238958296674
108.58147105402077,103.22382544430758,101.87330635227873
108.63689952489882,103.20033433045927,101.76755234911138
108.57663206053141,103.20886855534049,101.87049093788492
108.6310927327116,103.18960056308288,101.7650888615168
108.51583670596516,103.1489530177723,101.82227696639099
108.67904275910611,103.23535104698223,101.81726200950203
108.6596867851487,103.27802217138836,101.96999824036601
108.77476684849552,103.30705613232448,101.92099243357382
108.6160478620447,103.22708076720042,101.92028857997536
108.64085870139012,103.18185817349992,101.77670244589126
108.60944923455921,103.23244765088862,101.90409994721098
108.75831427063171,103.3033609009326,101.9084990322013
108.69839873306353,103.33345064226641,102.03228928382896
108.77819813478797,103.34515220834066,101.95671300369523
108.62071089213444,103.26790427591061,101.96005630828788
108.67068449762449,103.24098187576983,101.85351046982228
108.68757698398733,103.33864156255498,102.03976772831251
108.73183177898997,103.30292099243357,101.93216610944924
108.61508006334682,103.24969206405068,101.95319373570297
108.57636811543199,103.09070913250044,101.72936829139539
108.45741685729368,103.03387295442548,101.74881224705261
108.57944747492522,103.07073728664437,101.70825268344184
108.49093788491993,103.05991553756819,101.76808023931022
108.61164877705437,103.07900756642618,101.7267288404012
108.59202885799753,103.13601970790076,101.86661974309344
108.59660390638747,103.06924159774766,101.70429350695055
108.48398733063523,103.03440084462432,101.76121766672532
108.65396797466127,103.13408411050501,101.78919584726377
108.62106281893367,103.17314798521907,101.91914481787788
108.65748724265353,103.13575576280134,101.78567657927151
108.47976420904452,103.0314974485307,101.73966215027275
108.55023755058947,103.01134963927502,101.64851310927327
108.55973957416857,103.10988914305824,101.82474045398557
108.64411402428296,103.1298609889143,101.77247932430055
108.60021115607954,103.1707724793243,101.90418792891079
108.67525954601443,103.16989266232623,101.82447650888615
108.54601442899877,103.12299841632941,101.8551821221186
108.58938940700334,103.08736582790779,101.72567306000352
108.58358261481612,103.17675523491114,101.8975893014253
108.71080415273623,103.20878057364068,101.87163469998241
108.68001055780398,103.27212739750132,101.98636283653
108.67402780221714,103.1694527538272,101.82403660038712
108.54258314270632,103.12994897061411,101.84629597043815
108.68898469118423,103.20209396445539,101.8620446947035
108.59097307759986,103.1639978884392,101.91034664789724
108.67182825972198,103.11006510645785,101.80001759633996
108.53589653352103,103.02920992433573,101.77872602498681
108.58243885271864,102.97158191096251,101.64420200598276
108.5560443427767,103.01794826676051,101.76332922752067
108.66918880872778,103.05287700158367,101.72866443779694
108.6037304240718,103.0532289283829,101.81233503431287
108.71229984163294,103.09370051029386,101.76297730072145
108.54698222769665,102.99533696991026,101.73209572408939
108.57742389582967,102.95143410170685,101.62255850783038
108.61191272215379,103.06176315326412,101.82746788667957
108.72109801161359,103.07751187752947,101.75822628893191
108.6419144817878,103.07592820693296,101.82597219778286
108.6693647721274,103.03396093612528,101.70042231215908
108.52736230863981,102.95882456449058,101.70922048213971
108.59880344888263,102.95882456449058,101.63285236670772
108.58402252331516,103.03607249692064,101.7828611648777
108.68361780749603,103.07029737814534,101.75426711244062
108.62000703853599,103.08411050501496,101.83538623966216
108.6175435509414,103.00774238958297,101.66927679042759
108.48257962343833,102.96199190568362,101.70825268344184
108.64877705437269,103.0684497624494,101.7446771071617
108.59985922928031,103.1107689600563,101.87541791307407
108.70649304944571,103.14974485307056,101.8415449586486
108.55252507478444,103.07328875593876,101.85395037832131
108.5642266408587,102.991817701918,101.69910258666198
108.50219954249516,102.97254970966038,101.76658455041351
108.55102938588773,102.93330987154671,101.65071265176843
108.47360549005806,102.92037656167517,101.7198662678163
108.52833010733768,102.8933661798346,101.61763153264121
108.3906387471406,102.82544430758402,101.60944923455921
108.48143586134084,102.82430054548654,101.5232271687489
108.46894245996833,102.8975893014253,101.68687313038888
108.51222945627309,102.8852718634524,101.5805032553229
108.4070033433046,102.85896533521027,101.6448178778814
108.3906387471406,102.74608481435861,101.45451346120007
108.28585254267112,102.7064050677459,101.49296146401548
108.44096427942988,102.7935949322541,101.50387119479149
108.37462607777583,102.79544254795003,101.59484427239134
108.41861692767904,102.77230336090093,101.50061587189865
108.36002111560795,102.80300897413338,101.60707372866443
108.33872954425479,102.72065810311456,101.44703501671653
108.24362132676403,102.70614112264649,101.49938412810135
108.40251627661446,102.76271335562203,101.48733063522788
108.34180890374802,102.79456273095197,101.58718986450818
108.41694527538272,102.79271511525603,101.52208340665142
108.2446771071617,102.70191800105579,101.5067745908851
108.27098363540384,102.65581559035721,101.37550589477388
108.23640682737991,102.70279781805384,101.49885623790252
108.29315502375506,102.66637339433397,101.40260425831427
108.20165405595637,102.62273447122999,101.44949850431111
108.23341544958649,102.55648425127573,101.29412282245293
108.08032729192328,102.48909026922401,101.28673235966919
108.18071441140243,102.4999120183002,101.23464719338378
108.1463135667781,102.54909378849199,101.36371634699982
108.26764033081119,102.60566602146754,101.33512229456274
108.19716698926624,102.6080415273623,101.43894070033433
108.17455569241598,102.51302129157135,101.24247756466654
108.02331515044871,102.45644905859581,101.26605666021467
108.16153440084463,102.50783037128278,101.23579095548126
108.09994721098012,102.52815414393807,101.3332746788668
108.20059827555869,102.55375681858173,101.29209924335738
108.05683617807496,102.50439908499033,101.31946155199718
108.12185465423192,102.48689072672884,101.21828259721978
108.05762801337322,102.51812423016013,101.31471054020764
108.21476332922752,102.57293682913954,101.30995952841809
108.12827731831779,102.57267288404012,101.37964103466479
108.22892838289636,102.5955481259898,101.35307056132325
108.01900404715819,102.50351926799226,101.30846383952138
108.05683617807496,102.45882456449058,101.19963047686082
108.08270279781806,102.53756818581735,101.36283653000176
108.13294034840753,102.48961815942285,101.237726552877
108.05146929438676,102.46806264297027,101.31875769839873
108.08982931550237,102.40823508710189,101.17420376561675
107.97325356325884,102.35702973781453,101.19153616047862
108.06713003695232,102.37937708956537,101.12141474573289
108.04575048389935,102.42635931726201,101.25708252683442
108.12458208692593,102.43814886503607,101.20112616575753
108.04003167341193,102.45134612000705,101.27098363540384
108.04355094140419,102.38703149744853,101.13566778110153
107.90876297730073,102.33696991025866,101.15475980995953
108.07751187752947,102.44034840753123,101.18572936829139
108.00052789019884,102.45125813830724,101.27283125109977
108.04988562379025,102.41615344008446,101.15326412106282
107.91932078127749,102.34242477564666,101.16478972373746
107.96471933837762,102.31603026570474,101.04407883160303
107.87304240717931,102.32949146577512,101.12458208692593
107.99340137251451,102.37198662678163,101.1093612528594
107.97008622206582,102.42732711595988,101.25083582614816
108.01187752947386,102.39750131972549,101.13874714059476
107.83283477036777,102.31717402780222,101.12792539151856
107.9139538975893,102.29245117015661,101.02472285764561
