R,G,B
155.6273031174687,146.10370831065848,155.13169556091114
155.516209282438,145.925600559745,154.857031796626
155.6182072611366,146.09585633211537,155.12446552126252
155.74935862551504,146.13799269221798,155.1025421752313
155.7088548550105,146.14957630412812,155.18285003498406
155.8337868304439,146.18541553292388,155.14219077975588
155.6867760242556,146.1212003420664,155.16271476327452
155.70387934385445,146.07898623960196,155.03871569618286
155.63290056751924,146.1067402627692,155.1470108061883
155.87359091969213,146.25452849257562,155.22770737775014
155.83176552903677,146.28562543730078,155.33001632589597
155.9202363367799,146.3085594340356,155.282204773381
155.912306615875,146.3870792194667,155.45891316178185
155.9016559123066,146.31983207649847,155.31843271398586
155.76723936873202,146.28663608800434,155.34952965871102
155.9850734665319,146.44212081163025,155.44896213946978
155.94464743838918,146.50447018580425,155.58353416776802
156.0587732255306,146.53580035761487,155.54303039726346
156.02954209748893,146.59643939982897,155.68382181450673
156.00038871180905,146.5120111949001,155.494596905854
155.86301795848559,146.4615564020835,155.53758843193657
155.94091580502214,146.50213791494986,155.50089403716086
155.93018735909197,146.58563321153696,155.68288890616498
155.95203296276142,146.51411023866905,155.5373552048511
155.89955686853767,146.4965404648993,155.61260981108606
155.92404571250876,146.43318044002177,155.45168312213326
155.83751846381094,146.39982896680402,155.5071134261059
155.82461323175,146.32371919458913,155.3595584233849
155.8548550104952,146.4393998289668,155.55476949389723
155.96898079763662,146.47212936329007,155.50890150042758
155.93601803622795,146.51224442198554,155.63818704812252
155.96206172743527,146.50377050454793,155.53222420897146
155.79367177174842,146.41094612454327,155.51216667962373
155.82189224908652,146.36896524916426,155.3907331104719
155.89660265878877,146.52126253595586,155.64984840239447
156.01088393065382,146.57964704967736,155.63725413978077
155.9604291378372,146.63678768560987,155.75487833320375
156.09671149809532,146.70784420430692,155.7424395553137
155.99199253673328,146.692839928477,155.80991992536732
155.9832853922102,146.62613698204152,155.68273342144136
155.90118945813575,146.6566119878722,155.7833320376273
156.15113115136438,146.82266967270465,155.87304672315946
156.12951877478037,146.88393065381325,156.03024177874525
156.20205239835187,146.90748658944258,155.98056440954676
156.15851667573662,146.9508668273342,156.10650703568373
156.1314623338257,146.86332892793283,155.91868148954364
155.97084661432015,146.76444064370676,155.91160693461867
156.10642929332192,146.7941382259193,155.87063670994326
156.0018658166835,146.75184638109306,155.89753556713052
156.11249319754333,146.7771903910441,155.85905309803312
156.04462411568065,146.78053331260205,155.9452693772837
156.03576148643396,146.680789862396,155.76817227707377
155.8920158594418,146.6032029853067,155.7485034595351
156.04097022467542,146.66407525460625,155.72906786908186
156.04524605457513,146.7581435123999,155.9225686076343
156.13783720749436,146.77182616807897,155.85376661742984
156.07704268055664,146.8000466454171,155.95693073155562
156.14024722071056,146.78838529114515,155.86744927310892
156.02363367799114,146.7479592630024,155.8985462178341
156.01407136748816,146.69128508124078,155.7568218922491
156.0948456814118,146.8534556479826,156.02806499261447
156.20850501438233,146.91121822280962,155.97807665396874
156.1692451216668,146.96128430381714,156.12625359558425
156.27497473373242,147.0083961750758,156.06475938739018
156.11933452538287,146.9483790717562,156.0863717639742
156.1085283370909,146.8756122210993,155.93026510145378
156.11365933297054,146.95413200653036,156.10930576070902
156.2756744149887,147.0691129596517,156.14778822980642
156.21604602347819,147.10736220166368,156.25483946202286
156.2821270310192,147.11777967814663,156.1746093446319
156.11715773925212,147.04703412889683,156.18938039337635
156.09927699603514,146.90981886029698,155.96859208582757
155.94931198009795,146.78846303350696,155.92637798336312
156.1513643784498,146.8978465365778,155.97053564487288
156.1086060794527,146.9221021534634,156.07774236181297
156.18222809608955,146.90289979009563,155.9873279950245
156.13752623804712,146.91028531446784,156.0737775013605
