R,G,B
158.29193598030164,145.38319482917822,148.15204678362574
158.405432440751,145.40627885503233,148.09056632810095
158.3018621114189,145.39635272391504,148.16481994459835
158.41497383810403,145.42451523545705,148.11795937211448
158.32725453985842,145.41474299784548,148.1995998768852
158.3198676515851,145.34425977223762,148.05016928285627
158.27331486611266,145.3759618344106,148.1711295783318
158.49392120652507,145.50954139735302,148.2167590027701
158.45229301323485,145.54147429978454,148.32340720221606
158.56155740227763,145.57009849184365,148.28308710372423
158.45160049245922,145.57156048014772,148.34772237611574
158.44013542628502,145.48861188057865,148.20621729763005
158.3117112957833,145.4616805170822,148.25207756232686
158.50300092336104,145.59218220991073,148.30355493998152
158.45706371191136,145.63388734995382,148.43036318867343
158.59425977223762,145.6690520160049,148.38958140966452
158.47960911049555,145.6456602031394,148.4523699599877
158.453216374269,145.55016928285627,148.26808248691904
158.3316405047707,145.51600492459218,148.31948291782086
158.5114650661742,145.6223453370268,148.36995998768853
158.3584949215143,145.57040627885505,148.38457987072945
158.4311326562019,145.57094490612496,148.31663588796553
158.32094490612496,145.50561711295782,148.32317636195754
158.275161588181,145.34387503847339,148.09887657740845
158.03062480763313,145.16143428747307,147.9796860572484
158.23007079101262,145.2670052323792,148.03331794398275
158.16481994459835,145.29601415820252,148.14458294859958
158.3381809787627,145.37211449676823,148.1451215758695
158.27408433364113,145.40158510310866,148.24176669744537
158.30932594644506,145.3406432748538,148.10218528778086
158.1174976915974,145.25338565712528,148.08641120344723
158.31879039704523,145.38573407202216,148.14619883040936
158.242459218221,145.3920437057556,148.24761465066175
158.34926131117268,145.4080486303478,148.19398276392735
158.2730840258541,145.43236380424747,148.28316405047707
158.2727762388427,145.33610341643583,148.1133425669437
158.10464758387195,145.2665435518621,148.12119113573408
158.30409356725147,145.39527546937518,148.17659279778394
158.24630655586336,145.4385195444752,148.29701446598955
158.38950446291167,145.5068482610034,148.29855340104646
158.29655278547244,145.50307787011388,148.38011695906434
158.26708217913205,145.41481994459835,148.21329639889197
158.12611572791627,145.3702677746999,148.24422899353647
158.38888888888889,145.55640196983688,148.35895660203138
158.34433671899046,145.61411203447216,148.50407817790088
158.418513388735,145.62088334872269,148.43875038473377
158.27593105570944,145.55686365035396,148.45444752231455
158.1953678054786,145.3654970760234,148.16481994459835
158.0006155740228,145.24422899353647,148.12211449676823
158.15735610957216,145.33025546321946,148.1400430901816
158.1480455524777,145.390350877193,148.28585718682672
158.23091720529393,145.3846568174823,148.20967990150817
158.13542628501077,145.38311788242535,148.28770390889505
158.1279624499846,145.30470914127423,148.11857494613727
157.95490920283163,145.23991997537703,148.13327177593106
158.05255463219453,145.26939058171746,148.0816405047707
158.05240073868882,145.3355647891659,148.2511542012927
158.18120960295477,145.384810710988,148.21606648199446
158.15512465373962,145.4352108341028,148.3537242228378
158.1063404124346,145.33971991381964,148.16374269005848
157.9726839027393,145.30509387503847,148.21737457679285
158.08525700215452,145.35087719298247,148.17920898738072
158.10418590335487,145.4816866728224,148.41335795629425
158.2182209910742,145.52116035703293,148.3561865189289
158.1271160357033,145.52947060634042,148.44806094182826
158.15574022776238,145.4973838104032,148.3321021852878
158.06309633733457,145.4831486611265,148.41951369652202
158.14981532779316,145.50138504155126,148.34610649430593
158.12334564481378,145.5677131425054,148.49930747922437
158.2206832871653,145.60018467220684,148.44906124961526
158.13558017851648,145.62280701754386,148.54632194521392
158.155432440751,145.53755001538934,148.39519852262234
157.93867343798092,145.3794244382887,148.30994152046785
157.9636811326562,145.27677746999078,148.15681748230224
158.0152354570637,145.39642967066789,148.3441058787319
158.100107725454,145.40912588488766,148.29816866728225
158.01069559864573,145.4083564173592,148.3601108033241
158.02493074792244,145.34595260080025,148.20506309633734
157.897891658972,145.29632194521392,148.23045552477686
157.9399815327793,145.2652354570637,148.12557710064635
157.9584487534626,145.3691135734072,148.32356109572177
158.05432440751,145.3776546629732,148.2680055401662
158.00692520775624,145.42282240689443,148.38811942136041
158.06632810095414,145.4067405355494,148.30324715297016
157.86765158510312,145.30994152046785,148.26238842720838
157.92236072637735,145.29462911665127,148.15473991997538
158.01692828562634,145.4885349338258,148.4352108341028
158.1084949215143,145.50223145583257,148.38411819021238
158.02185287780856,145.52054478301017,148.47768544167437
158.09156663588797,145.5227762388427,148.38719606032626
157.95514004309018,145.47991689750694,148.44182825484765
157.92136041859033,145.38265620190828,148.24561403508773
157.9349030470914,145.4923053247153,148.46144967682363
157.97768544167437,145.47322253000922,148.35549399815326
157.91235764850722,145.4975377039089,148.46598953524162
157.96475838719607,145.49269005847952,148.39827639273622
157.7817790089258,145.38504155124653,148.38442597722377
157.76777469990768,145.25861803631886,148.16466605109264
157.69167436134194,145.25046168051708,148.2683133271776
157.73399507540782,145.19082794706063,148.12719298245614
157.72899353647276,145.23599569098184,148.25153893505694
157.83187134502924,145.26531240381655,148.19775315481687
157.6454293628809,145.168513388735,148.1783625730994
157.70183133271775,145.12219144352107,148.053324099723
157.76485072329947,145.27770083102493,148.2966297322253
157.91081871345028,145.35280086180364,148.30001538935056
157.80986457371498,145.34202831640505,148.3574946137273
157.86480455524776,145.30347799322868,148.2419975377039
157.66797476146508,145.20129270544783,148.20921822099106
157.73845798707293,145.18605724838412,148.10133887349954
157.7586949830717,145.29593721144968,148.30832563865806
157.87273007079102,145.32563865804863,148.2539242843952
157.8046321945214,145.3563404124346,148.37326869806094
157.931594336719,145.37226839027392,148.30740227762388
157.6917513080948,145.25692520775624,148.25092336103415
157.64219759926132,145.1394275161588,148.04986149584488
157.6223453370268,145.22229916897507,148.22145275469376
157.79278239458296,145.2900892582333,148.22506925207756
157.69198214835333,145.2864727608495,148.29070483225607
157.75430901815943,145.2866266543552,148.2148353339489
157.62134502923976,145.23599569098184,148.24923053247153
157.60864881502002,145.16558941212682,148.0878731917513
157.52354570637118,145.16174207448447,148.16558941212682
157.64550630963373,145.17166820560172,148.10887965527854
157.6034164358264,145.14373653431826,148.18267159125884
157.6795167743921,145.13011695906434,148.08756540473993
157.50831024930747,145.04124345952602,148.0575561711296
157.49661434287472,144.94567559249,147.88627269929208
157.43805786395814,144.96437365343184,147.99168975069253
157.6204216682056,145.06178824253615,148.0076946752847
157.54686057248384,145.07910126192675,148.11426592797784
157.60118497999383,145.05894121268082,148.01454293628808
157.49161280393966,145.03331794398275,148.08864265927977
157.50884887657742,144.9790704832256,147.92220683287167
157.44113573407202,145.0056940597107,148.02231455832563
157.6006463527239,145.10510926438906,148.0727916281933
157.56702062172977,145.16674361341953,148.21144967682363
157.66766697445368,145.1942136041859,148.14819944598338
