R,G,B
168.72156157095915,152.3697386950399,147.23822562979188
168.7539508684087,152.49115944296668,147.434126114849
168.86692223439212,152.5066499765295,147.3711469253638
168.7776560788609,152.48990768267876,147.45024252855578
168.85088405570335,152.47676419965578,147.35988108277266
168.69527460491315,152.4355343451729,147.3867939289626
168.8921139101862,152.5367704584572,147.3893756845564
168.83500234705053,152.5695509309967,147.52190580503833
168.99976529494603,152.644891253325,147.49921764982005
168.91253324988264,152.65975590674387,147.60577374432796
168.9195744015021,152.57307150680646,147.44547019245815
168.78688781098418,152.5463151306525,147.5159599436708
168.9974964794242,152.6760287904866,147.53763104365515
168.95204193396964,152.72656861211078,147.6946487247692
169.05335628227195,152.72594273196682,147.59904553278048
168.85737756219683,152.64551713346893,147.58402440932562
168.868408699734,152.58582381473948,147.44562666249413
168.9657330621186,152.7681114066656,147.7328274135503
169.03919574401502,152.7250039117509,147.62142074792678
168.93256141448913,152.66804881865122,147.6538100453763
168.86011578782663,152.47519949929588,147.39156626506025
168.6670317634173,152.37020810514787,147.3751369112815
168.92997965889532,152.5237834454702,147.42966671882334
168.84775465498356,152.51682052886872,147.51040525739322
169.01650758879674,152.57447973713033,147.49115944296668
168.93350023470506,152.58285088405572,147.58598028477547
168.92614614301363,152.50328587075575,147.4170708809263
168.8235800344234,152.49514942888436,147.49194179314662
168.96111719605696,152.5185416992646,147.4394460960726
168.90564856829917,152.54412455014864,147.53074636207165
169.02659990611798,152.57307150680646,147.50054764512595
168.80151775934908,152.46502894695666,147.45736191519325
168.85542168674698,152.42583320294165,147.3224065091535
168.9301361289313,152.58598028477547,147.57166327648255
169.01744640901268,152.59169144108904,147.4986700046941
168.9408543263965,152.62846189954624,147.605382569238
168.9130026599906,152.5316851822876,147.40697856360507
168.71107807854796,152.4368643404788,147.40987325927085
168.9408543263965,152.57706149272414,147.4538413393835
168.87286809575966,152.60342669378815,147.58777969018934
168.9435143170083,152.58856204036928,147.47191362854014
168.8014395243311,152.54443749022062,147.5159599436708
168.7749178532311,152.46158660616493,147.34814583007355
168.78986074166798,152.55632921295572,147.53465811297136
168.90377092786733,152.57964324831795,147.48122359568143
168.7645908308559,152.50852761696135,147.50101705523392
168.79580660303552,152.42012204662808,147.3447817242998
168.54913159130027,152.2710061023314,147.2616961351901
168.62220309810672,152.236895634486,147.1489594742607
168.64653418870287,152.34931935534345,147.3355499921765
168.81771240807385,152.40017211703957,147.31646064778596
168.75309028321075,152.45024252855578,147.43725551556878
168.74964794241902,152.33844468784227,147.2406509153497
168.54130808950086,152.2419809106556,147.21952746049132
168.77405726803318,152.36488812392426,147.25872320450634
168.670787044281,152.36613988421217,147.33132530120483
168.75465498357065,152.3472070098576,147.25606321389455
168.5319198873416,152.22109216085119,147.20450633703646
168.47926772023158,152.09701142231262,146.99389766859647
168.48059771553747,152.20896573306212,147.19629166014707
168.5747926772023,152.21874511031137,147.11766546706306
168.57690502268815,152.29909247379126,147.2813331247066
168.6355030511657,152.2792207792208,147.18643404787983
168.4579877953372,152.21545923955563,147.19386637458928
168.61805664215302,152.27726490377094,147.18494758253794
168.58637145986543,152.33077765607885,147.31536535753403
168.6489594742607,152.32138945391958,147.21639805977156
168.56790799561884,152.33226412142074,147.31082772649037
168.59169144108904,152.28986074166798,147.17782819590047
168.45634485995933,152.2564543889845,147.210452198404
168.6984040056329,152.42176498200595,147.3145047723361
168.63354717571585,152.43443905492097,147.407682678767
168.72844625254262,152.41268971991863,147.3066030355187
168.55875449851354,152.31364418713815,147.27812548896887
168.61289313096543,152.2407291503677,147.11946487247693
168.6931622594273,152.4028321076514,147.37474573619153
168.77851666405883,152.39782506649976,147.28892192145204
168.72852448756063,152.44343608199028,147.40596150837115
168.74385855108747,152.3630887185104,147.24440619621342
168.56031919887343,152.2723360976373,147.2198404005633
168.76263495540604,152.37544985135347,147.26615553121576
168.68275700203412,152.40017211703957,147.3711469253638
168.7803943044907,152.41401971522453,147.29940541386324
168.65647003598812,152.381395712721,147.3315600062588
168.63652010639962,152.27914254420278,147.15560945079017
168.53379752777343,152.28399311531842,147.22938507275856
168.69128461899547,152.36864340478797,147.24151150054763
168.64950711938664,152.40963855421685,147.36027225786262
168.671178219371,152.36121107807855,147.2484744171491
168.4433578469723,152.22688155218276,147.19034579877953
168.41816617117823,152.1381630417775,147.02065404475044
168.53653575340323,152.32045063370364,147.2789860741668
168.61923016742293,152.3395399780942,147.1989516507589
168.56618682522296,152.38342982318886,147.33766233766235
168.55836332342358,152.30222187451102,147.17125645438898
168.35017994054138,152.20583633234236,147.15967767172586
168.61625723673916,152.38100453763104,147.25332498826475
168.5511657017681,152.39829447660773,147.34783289000157
168.60749491472384,152.3909403849163,147.28062900954467
168.40463151306525,152.25747144421842,147.2394773900798
168.37435456110154,152.118604287279,147.0142387732749
168.38648098889064,152.18228759192615,147.157721796276
168.5208105147864,152.2211703958692,147.11727429197308
168.4117508997027,152.2077922077922,147.18854639336567
168.5117352526991,152.2013769363167,147.12173368799876
168.34024409325613,152.13253012048193,147.12040369269286
168.37255515568768,152.07698325770616,146.9723048036301
168.39383508058208,152.18306994210607,147.1643717728055
168.50500704115163,152.18510405257393,147.10945079017367
168.45360663432953,152.21663276482553,147.2196056955093
168.45079017368175,152.11375371616336,147.0435769050227
168.2827413550305,152.0449851353466,147.0550774526678
168.55593803786576,152.2223439211391,147.15490533562823
168.46510718197464,152.22805507745267,147.23048036301049
168.54561101549052,152.21021749335003,147.14629948364887
168.33234235643874,152.11868252229698,147.11203254576748
168.37983101236114,152.07447973713033,146.9947582537944
168.42395556250978,152.2120168987639,147.2039586919105
168.58097324362384,152.28485370051635,147.20427163198246
168.48005007041152,152.29252073227977,147.29580660303552
168.56869034579879,152.28986074166798,147.20325457674855
168.36269754342044,152.1933187294633,147.18369582225003
168.460491315913,152.21131278360195,147.12666249413238
168.4813018306994,152.3475199499296,147.32154592395557
168.64371772805507,152.41621029572838,147.31489594742607
168.54349867000468,152.42340791738383,147.40948208418087
168.48857768737287,152.3015959943671,147.1961351901111
168.2525426380848,152.1383977468315,147.1208731028008
168.46815834767642,152.2172586449695,147.1290095446722
168.37419809106555,152.1960569550931,147.20474104209043
168.48513534658113,152.2013769363167,147.1234548583946
168.28141135972461,152.07604443749022,147.0881708652793
168.23337505867627,151.95039899859177,146.88225629791896
168.3300735409169,152.1080425598498,147.12697543420435
168.43389140979502,152.10115787826632,147.0316069472696
