1092	92.000			
1093	92.000			
1094	92.000			
1095	92.000			
1096	92.000			
1097	92.000			
1098	92.000			
1099	92.000			
1100	92.000			
1101	92.000			
1102	92.000			
1103	92.000			
1104	92.000			
1105	92.000			
1106	92.000			
1107	91.000			
1108	91.000			
1109	91.000			
1110	90.000			
1111	90.000			
1112	90.000			
1113	90.000			
1114	89.000			
1115	89.000			
1116	89.000			
1117	89.000			
1118	89.000			
1119	89.000			
1120	89.000			
1121	89.000			
1122	88.000			
1123	88.000			
1124	88.000			
1125	88.000			
1126	88.000			
1127	88.000			
1128	88.000			
1129	87.000			
1130	87.000			
1131	87.000			
1132	87.000			
1133	87.000			
1134	87.000			
1135	87.000			
1136	88.000			
1137	88.000			
1138	88.000			
1139	88.000			
1140	88.000			
1141	89.000			
1142	89.000			
1143	90.000			
1144	93.000			
1145	93.000			
1146	97.000			
1147	97.000			
1148	103.000			
1149	108.000			
1150	108.000			
1151	113.000			
1152	113.000			
1153	117.000			
1154	118.000			
1155	118.000			
1156	117.000			
1157	117.000			
1158	116.000			
1159	116.000			
1160	113.000			
1161	111.000			
1162	111.000			
1163	108.000			
1164	108.000			
1165	106.000			
1166	104.000			
1167	104.000			
1168	103.000			
1169	103.000			
1170	101.000			
1171	101.000			
1172	100.000			
1173	98.000			
1174	98.000			
1175	97.000			
1176	97.000			
1177	96.000			
1178	95.000			
1179	95.000			
1180	94.000			
1181	94.000			
1182	94.000			
1183	93.000			
1184	93.000			
1185	93.000			
1186	93.000			
1187	93.000			
1188	93.000			
1189	94.000			
1190	94.000			
1191	94.000			
1192	94.000			
1193	94.000			
1194	93.000			
1195	93.000			
1196	93.000			
1197	93.000			
1198	93.000			
1199	93.000			
1200	93.000			
1201	92.000			
1202	92.000			
1203	92.000			
1204	91.000			
1205	91.000			
1206	91.000			
1207	90.000			
1208	90.000			
1209	90.000			
1210	90.000			
1211	90.000			
1212	90.000			
1213	90.000			
1214	90.000			
1215	90.000			
1216	90.000			
1217	90.000			
1218	90.000			
1219	90.000			
1220	90.000			
1221	91.000			
1222	91.000			
1223	91.000			
1224	91.000			
1225	91.000			
1226	92.000			
1227	92.000			
1228	92.000			
1229	92.000			
1230	92.000			
1231	92.000			
1232	92.000			
1233	92.000			
1234	92.000			
1235	93.000			
1236	94.000			
1237	94.000			
1238	96.000			
1239	96.000			
1240	100.000			
