R,G,B
151.76149526149527,140.18787293787292,139.4032994032994
151.6072306072306,140.1338188838189,139.4027729027729
151.75114075114075,140.18243243243242,139.36661986661986
151.6364513864514,140.1747104247104,139.45840645840647
151.55247455247456,140.04334854334854,139.23008073008074
151.44050544050543,139.99008424008423,139.25131625131624
151.63250263250262,140.07186732186733,139.2836082836083
151.43357318357317,139.9435766935767,139.264742014742
151.51131976131975,139.83538083538085,139.08801333801333
151.39671814671814,139.75517725517724,139.0944190944191
151.35547560547562,139.63320463320463,138.89847314847316
151.22542997543,139.61626886626885,138.97007722007723
151.33783783783784,139.6161811161811,138.87627237627237
151.32090207090206,139.70208845208845,139.04720954720955
151.38399438399438,139.6956826956827,138.98201123201125
151.33046683046683,139.72902772902773,139.0956475956476
151.43137943137944,139.7035802035802,138.99868374868376
151.24473499473498,139.6053001053001,138.97999297999297
151.24438399438398,139.53316953316954,138.83029133029132
151.25026325026326,139.60082485082486,138.97929097929097
151.31581256581256,139.60872235872236,138.92646542646543
151.19805194805195,139.61416286416286,138.9959634959635
151.3002808002808,139.6392593892594,138.9442786942787
151.1735696735697,139.56405756405758,138.9577922077922
151.18392418392418,139.50754650754652,138.81484731484733
150.985608985609,139.40777465777467,138.80545805545805
150.96647946647946,139.27974727974728,138.62767637767638
150.8500351000351,139.17181467181467,138.61021411021412
150.99280449280448,139.17032292032292,138.5434362934363
150.88531063531065,139.13829413829413,138.57695682695683
150.92778167778167,139.11091611091612,138.46384696384698
150.80616005616005,139.07493857493859,138.49447174447175
150.87697437697437,139.10837135837136,138.4556862056862
150.82441207441207,139.12934362934362,138.5732713232713
150.9451561951562,139.1582134082134,138.5234292734293
150.8883818883819,139.1610214110214,138.60670410670411
150.8264303264303,139.02746577746578,138.3985608985609
150.65637065637065,138.9449806949807,138.39180414180413
150.7012987012987,138.93155493155493,138.30142155142156
150.72490347490347,139.00912600912602,138.45542295542296
150.86960336960337,139.07537732537733,138.4446296946297
150.84073359073358,139.10907335907336,138.5472972972973
150.8533696033696,139.05370305370306,138.41514566514567
150.63092313092312,138.9045279045279,138.3581081081081
150.51219726219728,138.6489118989119,138.02237627237628
150.46691821691823,138.6562829062829,138.11135486135487
150.53167778167779,138.62188487188487,138.0082485082485
150.47727272727272,138.64584064584065,138.1212706212706
150.58476658476658,138.67251667251668,138.06765531765532
150.42979992979994,138.6033696033696,138.04756054756055
150.493330993331,138.58187083187084,137.95559845559845
150.38662688662689,138.58327483327483,138.04054054054055
150.5351877851878,138.63715338715338,138.04089154089155
150.56765531765532,138.72262197262197,138.18550368550368
150.67953667953668,138.756318006318,138.1373288873289
150.57441207441207,138.72832572832573,138.2016497016497
150.5697613197613,138.6494383994384,138.02948402948402
150.42883467883468,138.6068796068796,138.06291681291682
150.6247806247806,138.74271674271674,138.13776763776764
150.57002457002457,138.78325728325729,138.2585995085995
150.66900666900668,138.7862407862408,138.18137943137944
150.49376974376975,138.67269217269217,138.1626009126009
150.36205686205687,138.41716391716392,137.8365215865216
150.21472446472447,138.3166023166023,137.82818532818533
150.37539487539487,138.37311337311337,137.80300105300105
150.48288873288874,138.53404703404703,138.03641628641628
150.62214812214813,138.58476658476658,137.997542997543
150.5900315900316,138.61793611793613,138.11679536679537
150.6014391014391,138.58608283608282,137.98271323271322
150.47437697437698,138.53641628641628,138.00658125658126
150.45401895401895,138.4321691821692,137.82994032994034
150.41198666198667,138.497893997894,137.98850473850473
150.49148824148824,138.48938223938225,137.9099684099684
