R,G,B
114.57518481823031,110.55475954576633,108.94947031476259
114.29929121256002,110.36087188476488,108.8174681807789
114.34661992226202,110.2947946040698,108.67822574498895
114.35157381297157,110.35271701851993,108.83499733252039
114.48799634174225,110.37344714579682,108.780047252496
114.3711607347001,110.34562914412011,108.81655361634022
114.39859766786068,110.29769072479232,108.7074918070269
114.26735767090923,110.2333663592714,108.70002286411096
114.41201127962808,110.29388003963112,108.69369712674339
114.40896273149913,110.3724563676549,108.85321240759089
114.50651627162564,110.40469476411859,108.80573127048244
114.46566572669767,110.44592637756269,108.93613291669843
114.44981327642711,110.35591799405533,108.73104184132308
114.36148159439067,110.33937962045576,108.8091608871275
114.50019053425805,110.40621903818307,108.80359728679217
114.45629144120113,110.45804435637528,108.93468485633717
114.58638823260422,110.52137794375429,108.9280542641567
114.53875466808933,110.54584254248914,109.03223839646368
114.56977364530142,110.4977516957549,108.89154790031247
114.4280923710083,110.43213169727917,108.89505373066078
114.54431826842466,110.48258516881336,108.8756192363387
114.45964484414297,110.4853288621294,108.97454462312324
114.54462312323756,110.52031095190915,108.92348144196326
114.46002591265909,110.50964103345781,108.99093056931636
114.52739882630897,110.50842161420623,108.87996341742246
114.48106089474888,110.52854203185733,109.00022864110967
114.54066001066992,110.48342351954882,108.90671442725402
114.44569773645301,110.44524045423367,108.9459644844143
114.55361634021797,110.45095648197545,108.8737138937581
114.3625485862358,110.33381602012042,108.81754439448213
114.37870589131926,110.25104793841933,108.65284658181541
114.35713741330692,110.32345095648198,108.81708711226278
114.4571297919366,110.35195488148769,108.74369331605823
114.4511089093819,110.42527246398903,108.89520615806723
114.5530828442954,110.44562152274979,108.84757259355231
114.37321850468715,110.3548510022102,108.82836674033992
114.46299824708483,110.36041460254553,108.75436323450957
114.47069583111043,110.47275360109748,108.93049310265985
114.55132992912125,110.4773264232909,108.86342504382289
114.50529685237406,110.51909153265757,108.98666260193583
114.56497218199833,110.49569392576785,108.87775322002896
114.46757106927825,110.49035896654219,108.93689505373067
114.62861062419023,110.57548967304321,108.96471305540736
114.59317125219114,110.62060818535173,109.08101516652694
114.65307522292508,110.62845819678378,109.01066991845134
114.6368417041384,110.68401798643396,109.15075070497676
114.60033534029418,110.58372075299138,108.95625333434951
114.46779971038792,110.55544546909535,108.9855956100907
114.65787668622818,110.68881944973707,109.04222239158601
114.5962198003201,110.70833015776236,109.14152884688667
114.64309122780276,110.66328785915708,109.03216218276046
114.48792012803902,110.54462312323756,109.0022101973935
114.52534105632192,110.46619922262023,108.8423900617331
114.41742245255696,110.43053120951147,108.87600030485481
114.5783095800625,110.51497599268349,108.90130325432513
114.53745903513452,110.55216827985672,109.00922185809009
114.63005868455149,110.56268577090161,108.94390671442726
114.49226430912277,110.50887889642557,108.95373828214314
114.5648959682951,110.5105555978965,108.87119884155172
114.54881487691488,110.56215227497904,109.01448060361253
114.67571069278256,110.62876305159668,109.00891700327719
114.60475573508117,110.64888346924776,109.08383507354623
114.69400198155628,110.67113787058913,109.03589665421843
114.56832558494017,110.61374895206158,109.05495008002438
114.61108147244875,110.57442268119807,108.92439600640195
114.61656885908086,110.6850849782791,109.1185885222163
114.68699032085969,110.68942915936286,109.04245103269568
114.63280237786753,110.70573889185276,109.12399969514519
114.65574270253792,110.6636689276732,108.9935980489292
114.54797652617941,110.61992226202271,109.02934227574117
114.64034753448671,110.63646063562229,108.97141986129105
114.64621598963494,110.73950156238092,109.16088712750553
