R,G,B
118.02940314545278,106.96952232099248,103.01748559148189
117.87799159910129,106.92253589918921,103.01572726384683
117.93035068867832,106.88844388004298,102.91882387418188
117.7800136758816,106.83334961414477,102.92781088209436
117.93503956237178,106.91784702549575,102.95662791833546
117.92419654195565,106.98485884536485,103.1184917456286
118.02236983491257,107.01758327635049,103.06496043762822
117.92839699130604,107.01357819673733,103.13460974894988
117.90153365243724,106.92751782748851,102.94695711634267
117.82670704307903,106.93103448275862,103.05392204747484
118.01973234345999,107.0317475822995,103.10276448178178
117.9209729412914,107.0387808928397,103.1755397088991
118.01494578489792,107.05968545472307,103.1149750903585
117.99335742893426,107.13167920289148,103.27615512357136
118.00224675197812,107.0902608185992,103.14848100029306
117.88658786753932,107.07150532382533,103.2030868418482
118.0994431962489,107.19195076682622,103.25485982221353
117.98769170655466,107.18364755299405,103.34385073752075
118.07179837843118,107.20269610237374,103.26111165380483
117.9929666894598,107.21617661424246,103.37647748363779
117.99189215590505,107.17026472599395,103.2495848393084
117.86939533066328,107.15776106281137,103.30428836573215
118.0211976164892,107.23102471427175,103.29373839992185
117.96981537559832,107.26619126697274,103.40675979290808
118.07531503370127,107.29168701768096,103.3752075803458
117.92185210510893,107.20064472013286,103.38243626062322
117.92370811761258,107.10618345218326,103.20484516948325
117.75715541662596,107.01709485200742,103.20435674514017
117.95916772491941,107.13333984565791,103.25271075510403
117.85620787340041,107.12855328709583,103.3102471427176
117.95379505714565,107.14828563055583,103.26648432157859
117.87340041027645,107.1502393279281,103.33681742698056
117.96590798085377,107.15942170557781,103.26882875842531
117.81205431278696,107.10872325876721,103.3068281723161
118.01738790661327,107.22721500439582,103.3441437921266
117.95799550649605,107.25339454918434,103.45149946273322
118.04659568232881,107.28172316108235,103.40568525935332
117.94812933476605,107.2665820064472,103.47054801211293
117.97782553482466,107.22731268926444,103.35166552700987
117.85864999511575,107.21598124450523,103.40959265409788
118.0367295105988,107.32099247826511,103.435869883755
117.97362508547425,107.34375305265215,103.53335938263163
118.0620298915698,107.362508547426,103.4731855035655
117.9732343459998,107.37569600468888,103.57653609455895
118.01504346976654,107.34893035068868,103.45814203379896
117.94881312884634,107.37061639152095,103.58093191364658
118.11204454430009,107.45950962195955,103.57565693074143
118.04669336719742,107.49057341017877,103.68516166845755
118.1495555338478,107.51782748852203,103.6304581420338
117.96747093875159,107.44817817720035,103.64638077561786
117.96395428348148,107.33652437237473,103.47689752857282
117.85161668457556,107.26746117026472,103.4985835694051
117.98056071114584,107.28660740451303,103.44026570284262
117.9287877307805,107.3074142815278,103.55113802871935
118.0056657223796,107.30292077757156,103.4499365048354
117.85063983588942,107.25827879261503,103.47943733515679
117.9393376965908,107.25759499853473,103.40314545276937
117.90143596756862,107.3172804532578,103.53414086158054
118.02959851519,107.35938263163035,103.51509231220084
117.95955846439387,107.36582983295888,103.58708606036924
118.05206603497118,107.36983491257205,103.52798671485787
117.88404806095535,107.32128553287096,103.53052652144183
117.97548109797792,107.30985640324313,103.45775129432451
117.92820162156882,107.37559831982026,103.59421705577806
118.07590114291297,107.45110872325877,103.59333789196053
117.9795838624597,107.44456383706164,103.66953208947933
118.06857477776693,107.46918042395232,103.59187261893133
117.92732245775129,107.42365927517828,103.63192341506301
117.99540881117515,107.40910422975482,103.53931815961708
117.97997460193416,107.48705675490866,103.71476018364756
118.13158151802286,107.57409397284361,103.7136856500928
118.06310442512455,107.58659763602618,103.81430106476506
118.13031161473087,107.60066425710657,103.73742307316597
117.94656637686822,107.49350395623718,103.69913060466934
117.87359578001367,107.33994334277621,103.45618833642669
117.84819771417408,107.34883266582007,103.56735371690925
117.9259548695907,107.31474064667383,103.45521148774056
117.83403340822507,107.29256618149849,103.53970889909154
117.95399042688288,107.31972257497314,103.46576145355084
117.82905147992577,107.28113705187066,103.51733906417896
117.86793005763407,107.24704503272443,103.39611214222917
117.90778548402852,107.37315619810491,103.60808830712122
117.99980463026277,107.39103252906125,103.53355475236886
117.93064374328416,107.4068574777767,103.63036045716518
117.98153755983198,107.41848197714174,103.57145648139104
117.89967763993357,107.40539220474749,103.63280257888053
117.94793396502882,107.38126404219986,103.5303311517046
117.96160984663476,107.4746507765947,103.70215883559636
118.06583960144573,107.50444466152193,103.66474553091726
118.01045228094168,107.5281820845951,103.76565400019537
118.0663280257888,107.52769366025203,103.68320797108528
117.95340431767119,107.52153951352935,103.74308879554557
118.04063690534336,107.55123571358797,103.69893523493211
118.00361434013871,107.58298329588747,103.80638859040735
118.12523200156296,107.63270489401192,103.78802383510794
118.06779329881802,107.67793298818013,103.91911692878773
118.0916284067598,107.65683305655953,103.81684087134903
117.94529647357625,107.61180033212855,103.8223112239914
117.99247826511673,107.58093191364658,103.71016899482271
117.97235518218228,107.62381557096806,103.85386343655368
117.98388199667872,107.51772980365341,103.69961902901241
117.89801699716713,107.47650678909837,103.72345413695419
117.97567646771515,107.45970499169678,103.6326072091433
117.857575461561,107.40861580541174,103.66288951841359
117.94803164989743,107.41897040148481,103.57487545179252
117.97215981244506,107.5225163622155,103.7821627429911
118.06603497118296,107.54439777278499,103.7143694441731
118.00693562567159,107.55807365439094,103.79603399433428
118.0556803751099,107.54469082739084,103.71534629285924
117.94773859529158,107.5168506398359,103.76203966005666
118.01885317964248,107.50024421217154,103.66513627039171
118.01758327635049,107.58640226628896,103.82709778255348
118.0944612679496,107.59744065644232,103.75754615610042
118.03858552310247,107.62381557096806,103.86294812933477
118.09973625085475,107.6199081762235,103.77962293640715
118.0078147894891,107.63065351177103,103.85425417602814
118.09680570479632,107.64833447299013,103.80687701475041
118.07717104620494,107.72052359089577,103.94764091042298
118.15893328123474,107.72745921656735,103.88053140568526
118.13793103448276,107.78636319234151,104.02315131386148
118.15014164305948,107.74279574093973,103.897040148481
118.08557194490574,107.75637393767705,103.97440656442318
118.16557585230048,107.78431181010062,103.93054605841556
118.09748949887663,107.8110774641008,104.02373742307317
118.15785874767998,107.80834228777962,103.9421705577806
118.07853863436554,107.7820650581225,103.99970694539415
118.05704796327049,107.62225261307023,103.789782162743
117.94197518804337,107.55162645306243,103.78626550747289
118.08908860017583,107.60007814789489,103.7637979876917
118.04952622838722,107.63602617954479,103.8822897333203
118.12601348051187,107.62742991110677,103.79447103643646
118.09035850346781,107.67480707238448,103.9111067695614
118.12366904366513,107.63231415453747,103.78968447787437
117.97987691706555,107.58337403536193,103.80873302725408
118.13167920289148,107.64970206115073,103.808244602911
118.13128846341702,107.71798378431181,103.94627332226239
118.26404219986324,107.77698544495458,103.94363583080981
118.15326755885513,107.74836377845072,103.97968154732831
118.18169385562176,107.70645696981538,103.85073752075803
118.10657419165771,107.71143889811468,103.92488033603595
118.23297841164404,107.79046595682328,103.91970303799941
118.17006935625672,107.81430106476506,104.02705870860603
118.3095633486373,107.88238741818893,104.0210999316206
118.25192927615512,107.91237667285337,104.12786949301554
118.26560515776106,107.86773468789684,103.98632411839407
118.13294910618345,107.80443489303507,104.00898700791248
118.30975871837452,107.92605255445932,104.03604571651852
118.27556901435968,107.99062225261306,104.19312298524959
118.40861580541174,108.033896649409,104.16459900361434
118.33906417895868,108.05841555143108,104.2652144182866
118.31181010061542,107.98212366904366,104.10159226335841
118.19869102276057,107.94598026765654,104.14506202989158
118.36680668164502,108.05734101787633,104.16821334375305
118.18257301943929,107.93523493210901,104.13754029500831
118.24137931034483,107.84311810100616,103.97860701377357
118.15414672267266,107.79535020025398,104.00234443684673
118.19019243919116,107.74885220279378,103.88414574582397
118.11223991403732,107.72521246458923,103.93845853277327
118.32734199472502,107.83852691218131,103.99599492038683
118.2333691511185,107.84175051284556,104.06378821920485
118.33320308684185,107.85249584839309,103.99247826511673
118.24763114193611,107.85923610432744,104.06456969815376
118.26179544788512,107.80707238448764,103.93777473869298
118.16098466347563,107.77864608772101,103.98036534140861
118.34609748949887,107.88238741818893,104.00341897040148
118.26296766630848,107.89078831688971,104.08381361727068
118.34580443489304,107.90788316889714,104.02031845267169
118.24860799062225,107.89186285044447,104.0676956139494
118.28572824069552,107.87144671290417,103.97802090456189
118.19624890104522,107.87066523395526,104.03614340138712
118.3751098954772,107.9675686236202,104.06662108039464
118.28885415649115,107.98231903878089,104.14613656344632
118.37169092507571,108.0,104.08283676858454
118.27703428738889,107.98818013089772,104.1572726384683
118.35068867832372,107.98720328221158,104.07316596659177
118.265116733418,108.00078147894891,104.15404903780404
118.421705577806,108.08225065937286,104.17221842336622
118.38780892839699,108.14086158054117,104.29754810979779
118.50835205626649,108.19419751880433,104.29764579466641
118.40031259157956,108.17573507863632,104.34375305265215
118.41799355279868,108.1206408127381,104.2214515971476
118.3258767216958,108.11321676272345,104.28602129530135
